ano_campeonato,data,rodada,estadio,arbitro,publico,publico_max,time_mandante,time_visitante,tecnico_mandante,tecnico_visitante,colocacao_mandante,colocacao_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,idade_media_titular_mandante,idade_media_titular_visitante,gols_mandante,gols_visitante,gols_1_tempo_mandante,gols_1_tempo_visitante,escanteios_mandante,escanteios_visitante,faltas_mandante,faltas_visitante,chutes_bola_parada_mandante,chutes_bola_parada_visitante,defesas_mandante,defesas_visitante,impedimentos_mandante,impedimentos_visitante,chutes_mandante,chutes_visitante,chutes_fora_mandante,chutes_fora_visitante
2019,2019-09-27,21,Estádio Municipal Paulo Machado de Carvalho,Diego Pombo Lopez,21537,37730,Palmeiras,CSA,Mano Menezes,Argel Fucks,2,16,57500000,7100000,30.2,29.6,6,2,4,0,,,,,,,,,,,,,,
2019,2019-10-06,23,Allianz Parque,Rafael Traci,32659,43600,Palmeiras,Atlético-MG,Mano Menezes,Rodrigo Santana,2,10,58000000,20400000,29.8,28.2,1,1,0,1,,,,,,,,,,,,,,
2019,2019-10-17,26,Allianz Parque,Vinicius Gomes,22738,43600,Palmeiras,Chapecoense,Mano Menezes,Marquinhos Santos,2,20,54000000,11950000,28.9,31.3,1,0,0,0,,,,,,,,,,,,,,
2019,2019-10-30,29,Allianz Parque,Raphael Claus,29481,43600,Palmeiras,São Paulo,Mano Menezes,Fernando Diniz,2,4,59500000,45500000,29.1,26.9,3,0,2,0,,,,,,,,,,,,,,
2019,2019-11-02,30,Allianz Parque,Felipe Fernandes,29019,43600,Palmeiras,Ceará SC,Mano Menezes,Adilson Batista,2,15,59000000,7650000,28.7,29.9,1,0,1,0,,,,,,,,,,,,,,
2019,2019-11-24,34,Allianz Parque,Wilton Sampaio,22767,43600,Palmeiras,Grêmio,Mano Menezes,Renato Gaúcho,2,4,60750000,82500000,28.8,30.6,1,2,0,0,,,,,,,,,,,,,,
2019,2019-12-01,36,Allianz Parque,Ricardo Marques Ribeiro,22219,43600,Palmeiras,Flamengo,Mano Menezes,Jorge Jesus,3,1,51750000,89400000,31,28.7,1,3,0,2,,,,,,,,,,,,,,
2019,2019-12-05,37,Estádio Brinco de Ouro da Princesa,Bruno Arleu de Araújo,7229,30000,Palmeiras,Goiás EC,Andrey Lopes,Ney Franco,3,10,49500000,8700000,28.7,28,5,1,2,1,,,,,,,,,,,,,,
2019,2019-07-28,12,Estádio Urbano Caldeira,Wagner Reway,12787,20120,Santos FC,Avaí FC,Jorge Sampaoli,Alberto Valentim,2,20,26400000,5850000,27.3,28.3,3,1,2,1,,,,,,,,,,,,,,
2019,2019-08-04,13,Estádio Urbano Caldeira,Rafael Traci,13462,20120,Santos FC,Goiás EC,Jorge Sampaoli,Claudinei Oliveira,1,9,27800000,9750000,26.6,26.6,6,1,3,0,,,,,,,,,,,,,,
2019,2019-08-25,16,Estádio Urbano Caldeira,Rodrigo D,12515,20120,Santos FC,Fortaleza,Jorge Sampaoli,Zé Ricardo,1,14,30250000,9450000,27.3,28.5,3,3,3,0,,,,,,,,,,,,,,
2019,2019-09-08,18,Estádio Urbano Caldeira,Rodrigo Carvalhaes de Miranda,12569,20120,Santos FC,Athletico-PR,Jorge Sampaoli,Tiago Nunes,2,9,26750000,13150000,27.7,26.7,1,1,0,1,,,,,,,,,,,,,,
2019,2019-09-22,20,Estádio Urbano Caldeira,Paulo Roberto Alves Júnior,10898,20120,Santos FC,Grêmio,Jorge Sampaoli,Renato Gaúcho,3,8,30150000,74900000,27.5,28.7,0,3,0,0,,,,,,,,,,,,,,
2019,2019-09-29,22,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,6615,20120,Santos FC,CSA,Jorge Sampaoli,Argel Fucks,3,18,31500000,7400000,27.8,29.2,2,0,1,0,,,,,,,,,,,,,,
2019,2019-10-31,29,Estádio Urbano Caldeira,Wagner do Nascimento Magalhães,5634,20120,Santos FC,EC Bahia,Jorge Sampaoli,Roger Machado,3,9,29750000,13550000,28.4,27.3,1,0,0,0,,,,,,,,,,,,,,
2019,2019-11-03,30,Estádio Urbano Caldeira,Rodrigo D,7525,20120,Santos FC,Botafogo,Jorge Sampaoli,Alberto Valentim,3,14,28750000,12350000,28.4,25.6,4,1,2,1,,,,,,,,,,,,,,
2019,2019-11-24,34,Estádio Urbano Caldeira,Leandro Pedro Vuaden,7905,20120,Santos FC,Cruzeiro,Jorge Sampaoli,Abel Braga,3,16,28250000,19600000,28.3,28.5,4,1,1,1,,,,,,,,,,,,,,
2019,2019-12-01,36,Estádio Urbano Caldeira,Marielson Alves Silva,6961,20120,Santos FC,Chapecoense,Jorge Sampaoli,Marquinhos Santos,2,19,25550000,7250000,27.9,30.3,2,0,1,0,,,,,,,,,,,,,,
2019,2019-07-28,12,Estádio Jornalista Mário Filho,Anderson Daronco,21741,82238,Fluminense,São Paulo,Fernando Diniz,Cuca,17,6,19150000,37900000,24.5,26.4,1,2,1,1,,,,,,,,,,,,,,
2019,2019-08-04,13,Estádio Jornalista Mário Filho,Rodolpho Toski Marques,16485,82238,Fluminense,Internacional,Fernando Diniz,Odair Hellmann,17,7,18650000,15500000,25,26.7,2,1,0,0,,,,,,,,,,,,,,
2019,2019-08-18,15,Estádio Jornalista Mário Filho,Wagner Reway,25049,82238,Fluminense,CSA,Fernando Diniz,Argel Fucks,16,19,43450000,7600000,24.6,30.3,0,1,0,0,,,,,,,,,,,,,,
2019,2019-09-03,17,Estádio Jornalista Mário Filho,Raphael Claus,16811,82238,Fluminense,Avaí FC,Oswaldo de Oliveira,Alberto Valentim,18,20,36950000,5150000,26.8,27.3,0,1,0,0,,,,,,,,,,,,,,
2019,2019-09-15,19,Estádio Nacional de Brasília Mané Garrincha,Jean Pierre Goncalves Lima,15733,50000,Fluminense,Corinthians,Oswaldo de Oliveira,Fábio Carille,17,4,36550000,43150000,26.7,25.7,1,0,1,0,,,,,,,,,,,,,,
2019,2019-09-27,21,Estádio Jornalista Mário Filho,Wilton Sampaio,11032,82238,Fluminense,Santos FC,Oswaldo de Oliveira,Jorge Sampaoli,17,3,36550000,32500000,26.8,26.3,1,1,1,1,,,,,,,,,,,,,,
2019,2019-10-18,26,Estádio Jornalista Mário Filho,Rodrigo D,16109,82238,Fluminense,Athletico-PR,Marcão,Tiago Nunes,14,10,37450000,18200000,26,26.3,1,2,1,1,,,,,,,,,,,,,,
2019,2019-10-27,28,Estádio Jornalista Mário Filho,Savio Pereira Sampaio,18751,82238,Fluminense,Chapecoense,Marcão,Marquinhos Santos,16,19,23550000,9550000,26.6,31.9,1,1,0,1,,,,,,,,,,,,,,
2019,2019-11-02,30,Estádio Jornalista Mário Filho,Raphael Claus,16056,82238,Fluminense,Vasco da Gama,Marcão,Vanderlei Luxemburgo,17,11,24550000,19900000,25.6,27.2,0,0,0,0,,,,,,,,,,,,,,
2019,2019-11-16,33,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,24405,82238,Fluminense,Atlético-MG,Marcão,Vágner Mancini,17,12,23050000,17000000,25,26.9,1,1,1,0,,,,,,,,,,,,,,
2019,2019-11-28,35,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,30947,82238,Fluminense,Palmeiras,Marcão,Mano Menezes,15,3,25950000,30400000,25.3,28.1,1,0,1,0,,,,,,,,,,,,,,
2019,2019-12-04,37,Estádio Jornalista Mário Filho,Raphael Claus,39965,82238,Fluminense,Fortaleza,Marcão,Rogério Ceni,15,9,23400000,8800000,25.7,29.8,0,0,0,0,,,,,,,,,,,,,,
2019,2019-08-10,14,Estádio Cícero Pompeu de Toledo,Raphael Claus,47277,67428,São Paulo,Santos FC,Cuca,Jorge Sampaoli,5,1,35900000,26800000,26.2,26.2,3,2,0,0,,,,,,,,,,,,,,
2019,2019-08-18,15,Estádio Cícero Pompeu de Toledo,Gilberto Rodrigues Castro Junior,47775,67428,São Paulo,Ceará SC,Cuca,Enderson Moreira,5,9,41000000,9550000,28.3,28.4,1,0,1,0,,,,,,,,,,,,,,
2019,2019-08-31,17,Estádio Cícero Pompeu de Toledo,Caio Max Augusto Vieira,46997,67428,São Paulo,Grêmio,Cuca,Renato Gaúcho,4,12,41000000,62950000,28.5,28.2,0,0,0,0,,,,,,,,,,,,,,
2019,2019-09-16,19,Estádio Cícero Pompeu de Toledo,Héber Lopes,29779,67428,São Paulo,CSA,Cuca,Argel Fucks,5,18,43000000,6400000,28.4,29.3,1,1,0,0,,,,,,,,,,,,,,
2019,2019-09-26,21,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,12505,67428,São Paulo,Goiás EC,Cuca,Ney Franco,6,12,35750000,9700000,27.3,27.4,0,1,0,1,,,,,,,,,,,,,,
2019,2019-10-05,23,Estádio Municipal Paulo Machado de Carvalho,Diego Pombo Lopez,34962,37000,São Paulo,Fortaleza,Fernando Diniz,Rogério Ceni,7,14,42000000,9550000,28.7,29.3,2,1,0,0,,,,,,,,,,,,,,
2019,2019-10-27,28,Estádio Cícero Pompeu de Toledo,Bruno Arleu de Araújo,18815,67428,São Paulo,Atlético-MG,Fernando Diniz,Vágner Mancini,4,12,45250000,20650000,25.7,28.7,2,0,0,0,,,,,,,,,,,,,,
2019,2019-11-07,31,Estádio Cícero Pompeu de Toledo,Daniel Nobre Bins,17650,67428,São Paulo,Fluminense,Fernando Diniz,Marcão,4,17,44000000,24550000,27.7,25.6,0,2,0,2,,,,,,,,,,,,,,
2019,2019-11-28,35,Estádio Cícero Pompeu de Toledo,Savio Pereira Sampaio,11970,67428,São Paulo,Vasco da Gama,Fernando Diniz,Vanderlei Luxemburgo,6,11,48700000,17350000,28,28.3,1,0,1,0,,,,,,,,,,,,,,
2019,2019-12-04,37,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,30822,67428,São Paulo,Internacional,Fernando Diniz,Zé Ricardo,6,7,48700000,26650000,28,28.6,2,1,1,0,,,,,,,,,,,,,,
2019,2019-07-28,12,Arena Condá,Dewson Fernando Freitas da Silva,5780,22600,Chapecoense,EC Bahia,Emerson Cris,Roger Machado,18,12,13250000,16100000,29.4,26.3,0,0,0,0,,,,,,,,,,,,,,
